"","text","retweet_count","favorite_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","photo","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"36","Updated: Incident on #Q88Bus at Springfield Boulevard : Jamaica Avenue https://t.co/mFdHbWCsFG",0,0,FALSE,FALSE,"971564493380685826",NA,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>",FALSE,"Thu Mar 08 01:53:20 +0000 2018",NA,NA,"en",228,FALSE,"New York State","50706690","Traffic & transit updates for all of New York State provided by New York State 511. Visit the website for more feeds.",TRUE,"Thu Jun 25 17:22:38 +0000 2009",2810455,1732,0,FALSE,"http://twitter.511ny.org","511 New York","Eastern Time (US & Canada)","en",-18000,202,"511NY",FALSE,"US","United States","city","Queens, NY",NA,NA,40.6708795,-73.8311875,40.71846,-73.735343,"http://511ny.org/EventDetails/TRANSCOM/ORT28251607","https://t.co/mFdHbWCsFG"
"37","Floriveliz20, @florveliz es ahora una tendencia en #Monterrey

https://t.co/mEzign6Foj https://t.co/lv5XFQK2la",0,0,FALSE,FALSE,"971564494739660800",NA,"<a href=""http://trendsmap.com/"" rel=""nofollow"">Trendsmap Alerting</a>",FALSE,"Thu Mar 08 01:53:20 +0000 2018",NA,NA,"es",110,FALSE,"Monterrey, Mexico","187806835","En tiempo real las tendencias de Monterrey",TRUE,"Tue Sep 07 05:37:06 +0000 2010",85234,14524,1,FALSE,"http://trendsmap.com/local/mx/monterrey","Trendsmap Monterrey","Monterrey","en",-21600,2743,"TrendsMonterrey",TRUE,"MX","Mexico","city","Monterrey, Nuevo León",NA,NA,25.6417185,-100.2935915,25.6714,-100.309,"https://www.trendsmap.com/r/MX_MON_embxvs","https://t.co/mEzign6Foj"
"38","Tryna start a revolution. Focused all that other shit petty!!!! <ed><U+00A0><U+00BC><ed><U+00BC><U+0086><ed><U+00A0><U+00BC><ed><U+00BC><U+00B4> #Bay2Nyc #ImInYoCity… https://t.co/eSwYZi9ni9",0,0,FALSE,FALSE,"971564495364554752",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:21 +0000 2018",NA,NA,"en",3,FALSE,"New York, NY","2886711180","Currently in New York <ed><U+00A0><U+00BD><ed><U+00B7><U+00BD> BAY2NYC@gmail.com #BAY2NYC",TRUE,"Sat Nov 01 22:31:15 +0000 2014",1599,131,113,FALSE,"http://soundcloud.com/mcjobigsf","BAY2NYC","Pacific Time (US & Canada)","en",-28800,313,"mcjobigsf",FALSE,"US","United States","city","Los Angeles, CA",NA,NA,34.0207895,-118.4119065,34.17222222,-118.37805556,"https://www.instagram.com/p/BgC2PBFHq-K/","https://t.co/eSwYZi9ni9"
"39","Can you recommend anyone for this #job? Information Assurance Engineer - https://t.co/vXFlqTwwdx #Accounting #FortMeade, MD #Hiring",0,0,FALSE,FALSE,"971564496677347328",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:53:21 +0000 2018",NA,NA,"en",107,FALSE,"USA","3290000472","@Integrity_apps has a small company feel but offers #careers as diverse as the customers we support and the people who make up IAI. #applyhere to join our team!",TRUE,"Fri Jul 24 14:46:38 +0000 2015",103,80,1,FALSE,"http://integrity-apps.com","IAI",NA,"en",NA,335,"IAI_Jobs",FALSE,"US","United States","city","Fort George G Meade, MD",NA,NA,39.112217,-76.745625,39.1137602,-76.7267773,"http://bit.ly/2Gm7fMY","https://t.co/vXFlqTwwdx"
"40","Want to work in #Seattle, WA? View our latest opening: https://t.co/9hnrcmNB7i #BusinessMgmt #Job #Jobs #Hiring #CareerArc",0,0,FALSE,FALSE,"971564497012908032",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:53:21 +0000 2018",NA,NA,"en",138,FALSE,"Seattle, WA","24313541","Follow this account for geo-targeted Business/Mgmt. job tweets in Seattle, WA. Need help? Tweet us at @CareerArc!",TRUE,"Sat Mar 14 02:44:18 +0000 2009",312,592,0,FALSE,"http://www.careerarc.com/job-seeker","Seattle Mgmt. Jobs","Eastern Time (US & Canada)","en",-18000,255,"tmj_sea_mgmt",FALSE,"US","United States","city","Seattle, WA",NA,NA,47.614817,-122.3306025,47.61,-122.33,"http://bit.ly/2F0Pt0J","https://t.co/9hnrcmNB7i"
"41","See our latest #Toledo, OH #job and click to apply: Server - https://t.co/spFLjVOMCw #restaurant #brunch #CustomerService #Hiring",0,0,FALSE,FALSE,"971564497604259840",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:53:21 +0000 2018",NA,NA,"en",10,FALSE,NA,"816372623269576704","We love our employees more than bacon!",TRUE,"Tue Jan 03 19:56:15 +0000 2017",1725,226,2,FALSE,"http://www.firstwatch.com/careers/","First Watch Careers","Pacific Time (US & Canada)","en",-28800,421,"Daytimejobs",FALSE,"US","United States","city","Toledo, OH",NA,NA,41.6565905,-83.574671,41.6826506,-83.6228699,"http://bit.ly/2GtKkzw","https://t.co/spFLjVOMCw"
"42","Interested in a #job in #SanRamon, CA? This could be a great fit: https://t.co/U6aKzUk0Za #RestaurantLife #MilSpouse #Hiring",0,0,FALSE,FALSE,"971564497742675969",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:53:21 +0000 2018",NA,NA,"en",347,FALSE,"In your area","2535717440","We Care, We are Passionate, We Show Pride and we Love Life! Our core values drive every decision we make. Work with unique, real people and have fun!",TRUE,"Fri May 30 19:19:57 +0000 2014",4414,424,290,FALSE,"http://www.noodles.com/jobs/","Noodles Careers","Mountain Time (US & Canada)","en",-25200,439,"NoodlesCareers",FALSE,"US","United States","city","San Ramon, CA",NA,NA,37.758225,-121.9415795,37.7784818,-121.9687274,"http://bit.ly/2G5m0V0","https://t.co/U6aKzUk0Za"
"43","See our latest #SugarLand, TX #job and click to apply: EMT Paramedic - Days - https://t.co/ruSmHbvP14 #MedicalDevices #Hiring",0,0,FALSE,FALSE,"971564498396921856",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:53:21 +0000 2018",NA,NA,"en",94,FALSE,"Houston, TX","720550916","Job openings at Houston Methodist Sugar Land",TRUE,"Fri Jul 27 17:33:06 +0000 2012",189,220,0,FALSE,"http://www.methodisthealthcareers.com/jobs/","Methodist Sugar Land","Atlantic Time (Canada)","en",-14400,10,"HMSLJobs",FALSE,"US","United States","city","Sugar Land, TX",NA,NA,29.603464,-95.6316895,29.5892801,-95.6306484,"http://bit.ly/2FCIkVj","https://t.co/ruSmHbvP14"
"44","Want to work at Saint Luke's Health System? We're #hiring in #KCMO, MO! Click for details: https://t.co/g4GBfLnSUT #Nursing #Job #Jobs",0,0,FALSE,FALSE,"971564499269398528",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:53:22 +0000 2018",NA,NA,"en",232,FALSE,"Greater Kansas City Area","1968902431","Saint Luke’s Health System is a faith-based, not-for-profit health system of 10 hospitals and related health services delivering award-winning care.",TRUE,"Fri Oct 18 13:24:02 +0000 2013",873,310,0,FALSE,"http://www.saintlukeshealthsystemcareers.org","Saint Luke's Careers","Central Time (US & Canada)","en",-21600,8,"SaintLukesJobs",FALSE,"US","United States","city","Kansas City, MO",NA,NA,39.1000485,-94.5592815,38.9391114,-94.57973,"http://bit.ly/2DawEGI","https://t.co/g4GBfLnSUT"
"45","Round #2..evening walk #rivercrestpark @ South Seminole Heights https://t.co/E6uW1HXWMi",0,0,FALSE,FALSE,"971564500850741248",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:22 +0000 2018",NA,NA,"en",39,FALSE,"Tampa","292121179","work with adults with disabilities..#carolinapanthers #runner #capricorn<U+2651><U+FE0F> #carolinahurricanes #fitbit #1226 #IDaddict #foodie #dreadlocknation #T2diabetes",TRUE,"Tue May 03 04:06:37 +0000 2011",84084,1841,112012,FALSE,"http://www.facebook.com/richard.thompson","R. C.","Eastern Time (US & Canada)","en",-18000,4987,"rthompson33602",FALSE,"US","United States","city","Tampa, FL",NA,NA,27.9965945,-82.442694,27.98861111,-82.46472222,"https://www.instagram.com/p/BgC2PE3nLt_/","https://t.co/E6uW1HXWMi"
"46","Hasta #thebigboss @daddy_yankee Los Dicen Que #losSabados En @Djyojomird Son <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #incomparable… https://t.co/JT0MECjTrP",0,0,FALSE,FALSE,"971564501211414529",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:22 +0000 2018",NA,NA,"es",13,FALSE,"Republica Dominicana","254411139","G.S Warriors  Married,  I am DJs-Speaker & Works In Five Nightclub A Member Of Los Anormales Music SRL <U+2709>Djyojomird@gmail.com Booking: 829-668-3271",TRUE,"Sat Feb 19 06:27:05 +0000 2011",3569,390,7,FALSE,"https://soundcloud.com/djyojomird","DJ YOJOMIRD","La Paz","es",-14400,594,"Djyojomird",FALSE,"US","Estados Unidos","city","New Bedford, MA",NA,NA,41.668286,-70.938921,41.6518,-70.9337,"https://www.instagram.com/p/BgC2A27jCD0/","https://t.co/JT0MECjTrP"
"47","#ToyotaofBoerne is #nowplaying Torn by #NatalieImbruglia #cubevenue",0,0,FALSE,FALSE,"971564508316684288",NA,"<a href=""http://cubeplaymore.com"" rel=""nofollow"">CUBE Live Feed App</a>",FALSE,"Thu Mar 08 01:53:24 +0000 2018",NA,NA,"en",157,FALSE,"Canada","780476339916713985","Live feed of music and media playing at #cubevenue s.  Put your customers front and centre with digital brand experiences delivered by @CUBEplaymore & partners",TRUE,"Mon Sep 26 18:37:14 +0000 2016",1287524,1376,0,FALSE,"http://cubemc.com","CUBE Live","Pacific Time (US & Canada)","en",-28800,914,"CUBE_LiveFeed",FALSE,"US","United States","city","Boerne, TX",NA,NA,29.7827985,-98.731789,29.7506624,-98.7047606,NA,NA
"48","Pictures of food from last weekend that restaurant there noodles has great fried rice and spring… https://t.co/aSh5NzStR8",0,0,FALSE,FALSE,"971564511504228353",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:24 +0000 2018",NA,NA,"en",1,FALSE,NA,"897529116148334593","My opinions are my own",TRUE,"Tue Aug 15 18:43:11 +0000 2017",208,14,98,FALSE,NA,"Texann Hastwell",NA,"en",NA,105,"TexannH",FALSE,"US","United States","city","Calera, OK",NA,NA,33.9387735,-96.423117,33.9525804,-96.41524315,"https://www.instagram.com/p/BgC2Pu8gWSh/","https://t.co/aSh5NzStR8"
"49","Wind 4.0 mph W. Barometer 28.05 in, Steady. Temperature 37.7 °F. Rain today 0.00 in. Humidity 45%",0,0,FALSE,FALSE,"971564511646928896",NA,"<a href=""http://sandaysoft.com/"" rel=""nofollow"">Sandaysoft Cumulus</a>",FALSE,"Thu Mar 08 01:53:25 +0000 2018",NA,NA,"en",12,FALSE,"Crab Orchard, Ky.","115110145","To find the up to date weather conditions im my little town and the Cedar Creek Lake area, go to http://www.kbweather.net.",TRUE,"Wed Feb 17 16:55:49 +0000 2010",434573,84,30,FALSE,"http://www.kbweather.net","Carl King","Atlantic Time (Canada)","en",-14400,15,"AppaloosaGuy",FALSE,"US","United States","admin","Kentucky, USA",NA,NA,37.822244,-85.7682405,37.47472222,-84.51194444,NA,NA
"50","Vape...

#video #timelapse #clouds #sky #lookup #perspective #horizon #sun #shadows #rva… https://t.co/byF2lmuAlk",0,0,FALSE,FALSE,"971564517896409088",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:26 +0000 2018",NA,NA,"pt",47,FALSE,"#Richmond #RVA #VA #USA #Earth","480496989","Tall, Sarcasmy, tech guru, beer snob, Leo, and ENTP. <U+2665><U+FE0F> RedSox, NY Giants, Wahoowa, Hashtag games.",TRUE,"Wed Feb 01 15:26:23 +0000 2012",12503,30005,16691,FALSE,"https://www.instagram.com/thenostradonny/","The Last Donny","Eastern Time (US & Canada)","en",-18000,2559,"Nostradonny",FALSE,"US","United States","city","Richmond, VA",NA,NA,37.529883,-77.4931705,37.5222,-77.4417,"https://www.instagram.com/p/BgCz8a0jOE3/","https://t.co/byF2lmuAlk"
"51","Did you know that GOOD bacteria can boost your immune system? Learn about probiotic foods, make your own pickled ve… https://t.co/t1vLSeF6NM",0,0,FALSE,TRUE,"971564519066611712",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Thu Mar 08 01:53:26 +0000 2018",NA,NA,"en",33,FALSE,"San Clemente, CA","2230371380","Casa Romantica Cultural Center & Gardens is an award-winning cultural arts center, landmark & venue with performances, exhibitions, lectures, workshops & tours.",TRUE,"Wed Dec 04 19:09:50 +0000 2013",3907,605,1057,FALSE,"http://www.casaromantica.org","Casa Romantica","Pacific Time (US & Canada)","en",-28800,657,"CasaRomanticaSC",FALSE,"US","United States","city","San Clemente, CA",NA,NA,33.438735,-117.618621,33.4220988,-117.6205398,"https://twitter.com/i/web/status/971564519066611712","https://t.co/t1vLSeF6NM"
"52","Breaking a mental sweat with the help of focus.factor! It’s important to not only work on your… https://t.co/tg5BHjB7cQ",0,0,FALSE,FALSE,"971564521855864832",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:27 +0000 2018",NA,NA,"en",143,FALSE,"Baltimore, Md","290563098","Athlete & Personal trainer, NPC Women's Bodybuilding/Women's Physique <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>",TRUE,"Sat Apr 30 14:01:02 +0000 2011",20128,383,34,FALSE,NA,"Erika Varner","Eastern Time (US & Canada)","en",-18000,251,"erikavarner",FALSE,"US","United States","city","Towson, MD",NA,NA,39.396352,-76.6151805,39.4,-76.6,"https://www.instagram.com/p/BgC2Pu6gidx/","https://t.co/tg5BHjB7cQ"
"53","Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/iJqG0w8OHm #FacilitiesMgmt #Hiring",0,0,FALSE,FALSE,"971564523143311362",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:53:27 +0000 2018",NA,NA,"en",192,FALSE,"Houston, Texas","1360313730","This is the official Twitter account for jobs with the City of Houston. Follow us to learn more about the opportunities available!",TRUE,"Wed Apr 17 20:45:29 +0000 2013",74,349,0,FALSE,"http://www.houston.tweetmyjobs.com","TweetMyJobs Houston","Atlantic Time (Canada)","en",-14400,0,"HouJobs",FALSE,"US","United States","city","Houston, TX",NA,NA,29.838495,-95.4464865,29.7606956,-95.3702479,"http://bit.ly/2t328ia","https://t.co/iJqG0w8OHm"
"54","Garden Grove: 5:54pm: sunset",0,0,FALSE,FALSE,"971564528004575233",NA,"<a href=""http://twitter.com/USACities/cities"" rel=""nofollow"">Cities</a>",FALSE,"Thu Mar 08 01:53:28 +0000 2018",NA,NA,"en",7,FALSE,"Garden Grove, CA","155066467","Weather updates, forecast, warnings and information for Garden Grove, CA. Sources: http://OpenWeatherMap.org, NOAA, USGS.",TRUE,"Sun Jun 13 01:34:58 +0000 2010",30952,85,0,FALSE,NA,"Garden Grove Weather","Pacific Time (US & Canada)","en",-28800,1,"GardenGrove",FALSE,"US","United States","city","Garden Grove, CA",NA,NA,33.769045,-117.96854,33.78,-117.94,NA,NA
"55","Tampa's Inner City <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0080>#love #TFLers #tweegram #photooftheday #20likes #amazing #smile… https://t.co/Cc0Ricpxns",0,0,FALSE,FALSE,"971564532597374977",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:30 +0000 2018",NA,NA,"en",2,FALSE,"Florida","2251269746","I'm not perfect but I'm worth it I'm not crazy I'm psychotic hmu if you want more info",TRUE,"Wed Dec 18 02:18:54 +0000 2013",9186,751,2789,FALSE,"https://instagram.com/ilove_residentevil","Nick Jennings",NA,"en",NA,1735,"nick_alodian17",FALSE,"US","United States","city","Tampa, FL",NA,NA,27.9965945,-82.442694,27.94835985,-82.45940875,"https://www.instagram.com/p/BgC2PyMgfr5/","https://t.co/Cc0Ricpxns"
"56","Can y’all believe I got Mama Sonya out the house?! @ The Social Sports Bar &amp; Lounge https://t.co/lkz7uM2IFa",0,0,FALSE,FALSE,"971564536313602048",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:30 +0000 2018",NA,NA,"en",3,FALSE,"EVERYWHERE!! <U+E50C><U+E50D><U+E511><U+E50F><U+E512><U+E510><U+E50E><U+E513><U+E514><U+E50B>","133876275","Warning: Slightly Crazy! #iSKEEWEE! S/o to AP Fall '11!! <U+E32B><U+E328><U+E32B><U+E328><U+E531> R.I.P My Friend/Sister/LS/Soror - Ro'Shunda D. Harris #UAPBGrad #UAPBAlumni",TRUE,"Fri Apr 16 21:48:17 +0000 2010",18529,641,921,FALSE,"http://www.facebook.com/tonieshaantoinette","T.A.S.","Central Time (US & Canada)","en",-21600,619,"EshaEshaEsha_02",FALSE,"US","United States","city","Pine Bluff, AR",NA,NA,34.2043665,-92.017452,34.1974487,-92.0055389,"https://www.instagram.com/p/BgC2QSiFY9_/","https://t.co/lkz7uM2IFa"
"57","Listos para escuchar un buen #jazz #neworleans en Preservation Hall https://t.co/h2tVXGTHh1",0,0,FALSE,FALSE,"971564538763141120",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:31 +0000 2018",NA,NA,"es",8,FALSE,"Mexico city","483437209","Ortopedia y Traumtología Pediátrica. 
Clínica de alargamientos óseos y osteogenesis imperfecta  
Hospital Star Médica Infantil Privado / Hospital Español",TRUE,"Sun Feb 05 01:06:37 +0000 2012",6570,398,682,FALSE,"http://www.ortopedia-pediatrica.com","Dr. Alfonso Meza V.","Mexico City","es",-21600,812,"Traumapedia",FALSE,"US","Estados Unidos","city","New Orleans, LA",NA,NA,29.982601,-90.011008,29.95819,-90.0654799,"https://www.instagram.com/p/BgC2QLrFo_KY0NuK71rLTXZb8hNnCiHVRDRC_Y0/","https://t.co/h2tVXGTHh1"
"58","#trailblazerss @ Paramus, New Jersey https://t.co/mDUYv6Kq3F",0,0,FALSE,FALSE,"971564544157016064",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:32 +0000 2018",NA,NA,"in",2,FALSE,"Nyack, NY","493228170","Brujo, Jaibo, Soñador sin Sueños, Nahual sin transformacion, Cantautor, Escribidor de Malescritos. Loco, Enamorado, Salvaje y Tierno...",TRUE,"Wed Feb 15 15:41:25 +0000 2012",3227,301,1123,FALSE,NA,"Coy Calam Salpath","Eastern Time (US & Canada)","es",-18000,2799,"Coy_Santoscoy",FALSE,"US","Estados Unidos","city","Paramus, NJ",NA,NA,40.944571,-74.0701695,40.9471,-74.0705,"https://www.instagram.com/p/BgC2QdfAZXqA1R3iU7S7ymGyq__Qyr601qI7eM0/","https://t.co/mDUYv6Kq3F"
"59","I love you Brianna @ Haverstraw, New York https://t.co/Vvz3D6xo1M",0,0,FALSE,FALSE,"971564546765869056",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:33 +0000 2018",NA,NA,"en",0,FALSE,"Haverstraw, NY","4866051399","The jester godly Sage of Warcraft, godly Sage of the Wild, Spirit of speed God of sex&stupidity Darable God of speed Energy",TRUE,"Sun Jan 31 08:26:40 +0000 2016",28232,376,512,FALSE,NA,"St.Nicholas",NA,"en",NA,766,"NicholasaG5",FALSE,"US","United States","city","Haverstraw, NY",NA,NA,41.1981705,-73.964812,41.1965,-73.9668,"https://www.instagram.com/p/BgC2QdqHci2/","https://t.co/Vvz3D6xo1M"
"60","West Street at Canal Street https://t.co/Phuoh7rrUT",0,0,FALSE,FALSE,"971564546061144064",NA,"<a href=""http://gentrify.nyc"" rel=""nofollow"">you made it good</a>",FALSE,"Thu Mar 08 01:53:33 +0000 2018",NA,NA,"en",8,FALSE,"New York, NY","746015690507837441","<ed><U+00A0><U+00BD><ed><U+00BA><U+0097><ed><U+00A0><U+00BD><ed><U+00BA><U+0097><ed><U+00A0><U+00BD><ed><U+00BA><U+0097><ed><U+00A0><U+00BD><ed><U+00BA><U+0097><ed><U+00A0><U+00BD><ed><U+00BA><U+0097> / by @fitnr",TRUE,"Thu Jun 23 16:22:55 +0000 2016",5277,147,0,FALSE,NA,"trafficgifs","Eastern Time (US & Canada)","en",-18000,1,"trafficgifs",TRUE,"US","United States","city","Manhattan, NY",NA,NA,40.780709,-73.9685415,40.72507,-74.01047,NA,NA
"61","Definitely an old school English ale. Pretty tasty. Nice oak tones with some dark fruit. Held up pretty well. - Dri… https://t.co/UM4tb6x4ys",0,0,FALSE,TRUE,"971564553573208065",NA,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>",FALSE,"Thu Mar 08 01:53:35 +0000 2018",NA,NA,"en",10,FALSE,"Rhode Island","211549670","Rad",TRUE,"Wed Nov 03 15:38:04 +0000 2010",16485,427,33,FALSE,NA,"Richard","Eastern Time (US & Canada)","en",-18000,426,"therealdegre",FALSE,"US","United States","city","North Providence, RI",NA,NA,41.8576955,-71.4561805,41.8501,-71.4665,"https://twitter.com/i/web/status/971564553573208065","https://t.co/UM4tb6x4ys"
"62","Omg I’m obsessed! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> I never pictured myself this color but I love… https://t.co/7wuF3lzdEO",0,0,FALSE,FALSE,"971564554714013697",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:35 +0000 2018",NA,NA,"en",1,FALSE,"Tampa, FL","364746080","Spontaneous, Outgoing Korean chick! once you get to know me you'll NEVER EVER forget me! Nail technician that never says no! Always willing to try new things",TRUE,"Tue Aug 30 08:07:03 +0000 2011",1522,52,84,FALSE,"http://www.facebook.com/aliciak1123","Alicia Winner","Central Time (US & Canada)","en",-21600,251,"aliciAhyon1123",FALSE,"US","United States","city","Tampa, FL",NA,NA,27.9965945,-82.442694,27.9600697,-82.4446564,"https://www.instagram.com/p/BgC2Q24nu9jKvG-FHHS-9FPhz4BWhZZ-E4TAcs0/","https://t.co/7wuF3lzdEO"
